tanggal,nama_pasar,item_barang,jumlah,kebutuhan,satuan_item
2024-07-21,Pasar Conggeang,Tepung Terigu Kemasan,145,79,Kg
2024-07-21,Pasar Conggeang,tahu,60,45,Kg
2024-07-21,Pasar Conggeang,pisang,23,8,Kg
2024-07-21,Pasar Conggeang,jeruk,144,88,Kg
2024-07-21,Pasar Conggeang,cabe hijau besar,140,87,kg
2024-07-21,Pasar Darmaraja,Beras Premium,1600,550,kg
2024-07-21,Pasar Darmaraja,Beras Medium,900,450,kg
2024-07-21,Pasar Darmaraja,Gula Pasir,370,340,kg
2024-07-21,Pasar Darmaraja,Daging Sapi Murni,38,25,kg
2024-07-21,Pasar Darmaraja,Daging Ayam Ras,435,330,kg
2024-07-21,Pasar Darmaraja,Telur Ayam Ras,425,350,kg
2024-07-21,Pasar Darmaraja,Cabe Merah Keriting,195,80,kg
2024-07-21,Pasar Darmaraja,Cabe Merah Biasa,29,15,kg
2024-07-21,Pasar Darmaraja,Cabe Rawit Merah Domba,38,25,kg
2024-07-21,Pasar Darmaraja,Cabe Rawit Hijau,34,20,kg
2024-07-21,Pasar Darmaraja,Bawang Merah,220,120,kg
2024-07-21,Pasar Darmaraja,Bawang Putih,200,110,kg
2024-07-21,Pasar Darmaraja,Garam Beryodium Halus Kemasan,32,17,kg
2024-07-21,Pasar Darmaraja,Kacang Kedelai Impor,480,370,kg
2024-07-21,Pasar Darmaraja,Kacang Tanah,40,9,kg
2024-07-21,Pasar Darmaraja,Kacang Hijau,9,3,kg
2024-07-21,Pasar Darmaraja,Ikan Asin Teri,55,25,kg
2024-07-21,Pasar Darmaraja,Ikan Kembung,55,25,kg
2024-07-21,Pasar Darmaraja,Ketela Pohon,15,10,kg
2024-07-21,Pasar Darmaraja,Ubi Jalar,60,20,kg
2024-07-21,Pasar Darmaraja,Kentang,940,380,kg
2024-07-21,Pasar Darmaraja,Terigu non Kemasan,900,525,kg
2024-07-21,Pasar Buahdua,Beras Premium,20,15,kg
2024-07-21,Pasar Buahdua,Gula Pasir,50,30,kg
2024-07-21,Pasar Buahdua,Daging Ayam Ras,100,80,kg
2024-07-21,Pasar Buahdua,Telur Ayam Ras,40,30,kg
2024-07-21,Pasar Buahdua,Cabe Merah Keriting,10,5,kg
2024-07-21,Pasar Buahdua,Cabe Merah Biasa,5,2,kg
2024-07-21,Pasar Buahdua,Cabe Rawit Merah Domba,10,5,kg
2024-07-21,Pasar Buahdua,Cabe Rawit Hijau,10,5,kg
2024-07-21,Pasar Buahdua,Bawang Merah,10,5,kg
2024-07-21,Pasar Buahdua,Bawang Putih,10,5,kg
2024-07-21,Pasar Buahdua,Garam Beryodium Halus Kemasan,20,15,kg
2024-07-21,Pasar Buahdua,Kacang Kedelai Impor,5,2,kg
2024-07-21,Pasar Buahdua,Kacang Tanah,10,5,kg
2024-07-21,Pasar Buahdua,Kacang Hijau,10,5,kg
2024-07-21,Pasar Buahdua,Ubi Jalar,20,15,kg
2024-07-21,Pasar Buahdua,Kentang,40,30,kg
2024-07-21,Pasar Buahdua,Terigu non Kemasan,50,30,kg
2024-07-21,Pasar Buahdua,Tempe,20,15,Kg
2024-07-21,Pasar Buahdua,Tepung Terigu Kemasan,20,15,Kg
2024-07-21,Pasar Buahdua,tahu,20,15,Kg
2024-07-21,Pasar Buahdua,jeruk,20,12,Kg
2024-07-21,Pasar Inpres,Beras Premium,2000,540,kg
2024-07-21,Pasar Inpres,Beras Medium,2000,720,kg
2024-07-21,Pasar Inpres,Gula Pasir,0,0,kg
2024-07-21,Pasar Inpres,Daging Sapi Murni,1000,880,kg
2024-07-21,Pasar Inpres,Daging Ayam Ras,1500,1290,kg
2024-07-21,Pasar Inpres,Telur Ayam Ras,5000,1220,kg
2024-07-21,Pasar Inpres,Cabe Merah Keriting,300,120,kg
2024-07-21,Pasar Inpres,Cabe Merah Biasa,300,120,kg
2024-07-21,Pasar Inpres,Cabe Rawit Merah Domba,300,115,kg
2024-07-21,Pasar Inpres,Cabe Rawit Hijau,300,198,kg
2024-07-21,Pasar Inpres,Bawang Merah,0,0,kg
2024-07-21,Pasar Inpres,Bawang Putih,0,0,kg
2024-07-21,Pasar Inpres,Garam Beryodium Halus Kemasan,0,0,kg
2024-07-21,Pasar Inpres,Kacang Kedelai Impor,0,0,kg
2024-07-21,Pasar Inpres,Kacang Tanah,0,0,kg
2024-07-21,Pasar Inpres,Kacang Hijau,0,0,kg
2024-07-21,Pasar Inpres,Ikan Asin Teri,0,0,kg
2024-07-21,Pasar Inpres,Ikan Kembung,0,0,kg
2024-07-21,Pasar Inpres,Ketela Pohon,0,0,kg
2024-07-21,Pasar Inpres,Ubi Jalar,0,0,kg
2024-07-21,Pasar Inpres,Jagung Pipilan Kering,0,0,kg
2024-07-21,Pasar Inpres,Kentang,0,0,kg
2024-07-21,Pasar Inpres,Ikan Bandeng Segar,0,0,kg
2024-07-21,Pasar Inpres,Ikan Tongkol Segar,0,0,kg
2024-07-21,Pasar Inpres,Terigu non Kemasan,5000,530,kg
2024-07-21,Pasar Inpres,Tempe,0,0,Kg
2024-07-21,Pasar Inpres,Tepung Terigu Kemasan,500,104,Kg
2024-07-21,Pasar Inpres,tahu,0,0,Kg
2024-07-21,Pasar Inpres,pisang,0,0,Kg
2024-07-21,Pasar Inpres,jeruk,0,0,Kg
2024-07-21,Pasar Inpres,udang basah ukuran sedang,0,0,Kg
2024-07-21,Pasar Inpres,cabe hijau besar,0,0,kg
2024-07-22,Pasar Parakanmuncang,Beras Premium,2780,1800,kg
2024-07-22,Pasar Parakanmuncang,Beras Medium,2600,1700,kg
2024-07-22,Pasar Parakanmuncang,Gula Pasir,1750,1425,kg
2024-07-22,Pasar Parakanmuncang,Daging Sapi Murni,625,485,kg
2024-07-22,Pasar Parakanmuncang,Daging Ayam Ras,1900,1820,kg
2024-07-22,Pasar Parakanmuncang,Telur Ayam Ras,1870,1700,kg
2024-07-22,Pasar Parakanmuncang,Cabe Merah Keriting,310,200,kg
2024-07-22,Pasar Parakanmuncang,Cabe Merah Biasa,300,205,kg
2024-07-22,Pasar Parakanmuncang,Cabe Rawit Merah Domba,375,253,kg
2024-07-22,Pasar Parakanmuncang,Cabe Rawit Hijau,320,265,kg
2024-07-22,Pasar Parakanmuncang,Bawang Merah,570,350,kg
2024-07-22,Pasar Parakanmuncang,Bawang Putih,350,250,kg
2024-07-22,Pasar Parakanmuncang,Garam Beryodium Halus Kemasan,410,260,kg
2024-07-29,Pasar Parakanmuncang,Kacang Kedelai Impor,150,85,kg
2024-07-22,Pasar Parakanmuncang,Kacang Tanah,250,185,kg
2024-07-22,Pasar Parakanmuncang,Kacang Hijau,175,120,kg
2024-07-22,Pasar Parakanmuncang,Ikan Asin Teri,40,20,kg
2024-07-22,Pasar Parakanmuncang,Ikan Kembung,45,32,kg
2024-07-22,Pasar Parakanmuncang,Ketela Pohon,175,85,kg
2024-07-22,Pasar Parakanmuncang,Ubi Jalar,130,70,kg
2024-07-22,Pasar Parakanmuncang,Kentang,1100,725,kg
2024-07-22,Pasar Parakanmuncang,Ikan Bandeng Segar,32,30,kg
2024-07-22,Pasar Parakanmuncang,Ikan Tongkol Segar,30,27,kg
2024-07-22,Pasar Parakanmuncang,Terigu non Kemasan,1870,1560,kg
2024-07-22,Pasar Parakanmuncang,Tempe,285,275,Kg
2024-07-22,Pasar Parakanmuncang,tahu,295,280,Kg
2024-07-22,Pasar Parakanmuncang,pisang,200,150,Kg
2024-07-22,Pasar Parakanmuncang,jeruk,250,150,Kg
2024-07-22,Pasar Parakanmuncang,udang basah ukuran sedang,35,30,Kg
2024-07-22,Pasar Parakanmuncang,cabe hijau besar,250,180,kg
2024-07-22,Pasar Parakanmuncang,Kacang Kedelai Impor,150,75,kg
2024-07-22,Pasar Wado,Beras Premium,2000,548,kg
2024-07-22,Pasar Wado,Beras Medium,1500,550,kg
2024-07-22,Pasar Wado,Gula Pasir,250,170,kg
2024-07-22,Pasar Wado,Daging Sapi Murni,250,125,kg
2024-07-22,Pasar Wado,Telur Ayam Ras,300,215,kg
2024-07-22,Pasar Wado,Cabe Merah Keriting,150,87,kg
2024-07-22,Pasar Wado,Cabe Merah Biasa,20,15,kg
2024-07-22,Pasar Wado,Cabe Rawit Merah Domba,100,60,kg
2024-07-22,Pasar Wado,Cabe Rawit Hijau,100,75,kg
2024-07-22,Pasar Wado,Bawang Merah,250,215,kg
2024-07-22,Pasar Wado,Bawang Putih,150,100,kg
2024-07-22,Pasar Wado,Garam Beryodium Halus Kemasan,80,40,kg
2024-07-22,Pasar Wado,Kacang Kedelai Impor,30,18,kg
2024-07-22,Pasar Wado,Kacang Tanah,65,34,kg
2024-07-22,Pasar Wado,Kacang Hijau,35,23,kg
2024-07-22,Pasar Wado,Ikan Asin Teri,30,28,kg
2024-07-22,Pasar Wado,Ikan Kembung,6,5,kg
2024-07-22,Pasar Wado,Ketela Pohon,40,25,kg
2024-07-22,Pasar Wado,Ubi Jalar,150,65,kg
2024-07-22,Pasar Wado,Kentang,150,75,kg
2024-07-22,Pasar Wado,Terigu non Kemasan,300,225,kg
2024-07-22,Pasar Wado,Tempe,120,115,Kg
2024-07-22,Pasar Wado,Tepung Terigu Kemasan,250,130,Kg
2024-07-22,Pasar Wado,tahu,45,43,Kg
2024-07-22,Pasar Wado,pisang,20,13,Kg
2024-07-22,Pasar Wado,jeruk,150,114,Kg
2024-07-22,Pasar Wado,udang basah ukuran sedang,5,3,Kg
2024-07-22,Pasar Wado,cabe hijau besar,40,26,kg
2024-07-22,Pasar Conggeang,Beras Premium,78,45,kg
2024-07-22,Pasar Conggeang,Beras Medium,75,59,kg
2024-07-22,Pasar Conggeang,Gula Pasir,93,56,kg
2024-07-22,Pasar Conggeang,Daging Sapi Murni,38,15,kg
2024-07-22,Pasar Conggeang,Daging Ayam Ras,90,74,kg
2024-07-22,Pasar Conggeang,Telur Ayam Ras,144,104,kg
2024-07-22,Pasar Conggeang,Cabe Merah Keriting,124,106,kg
2024-07-22,Pasar Conggeang,Cabe Merah Biasa,119,93,kg
2024-07-22,Pasar Conggeang,Cabe Rawit Merah Domba,135,84,kg
2024-07-22,Pasar Conggeang,Bawang Merah,160,126,kg
2024-07-22,Pasar Conggeang,Cabe Rawit Hijau,137,76,kg
2024-07-22,Pasar Conggeang,Bawang Putih,140,102,kg
2024-07-22,Pasar Conggeang,Garam Beryodium Halus Kemasan,110,93,kg
2024-07-22,Pasar Conggeang,Kacang Kedelai Impor,25,13,kg
2024-07-22,Pasar Conggeang,Kacang Tanah,114,59,kg
2024-07-22,Pasar Conggeang,Kacang Hijau,140,87,kg
2024-07-22,Pasar Conggeang,Ikan Asin Teri,86,45,kg
2024-07-22,Pasar Conggeang,Ikan Kembung,90,53,kg
2024-07-22,Pasar Conggeang,Ubi Jalar,113,73,kg
2024-07-22,Pasar Conggeang,Kentang,106,74,kg
2024-07-22,Pasar Conggeang,Ikan Bandeng Segar,85,35,kg
2024-07-22,Pasar Inpres,Beras Premium,2000,560,kg
2024-07-22,Pasar Conggeang,Terigu non Kemasan,136,75,kg
2024-07-22,Pasar Conggeang,Tempe,65,59,Kg
2024-07-22,Pasar Conggeang,Tepung Terigu Kemasan,140,72,Kg
2024-07-22,Pasar Inpres,Beras Medium,2000,730,kg
2024-07-22,Pasar Conggeang,tahu,65,49,Kg
2024-07-22,Pasar Inpres,Gula Pasir,0,0,kg
2024-07-22,Pasar Conggeang,pisang,25,12,Kg
2024-07-22,Pasar Conggeang,jeruk,140,80,Kg
2024-07-22,Pasar Conggeang,cabe hijau besar,136,85,kg
2024-07-22,Pasar Inpres,Daging Sapi Murni,1000,890,kg
2024-07-22,Pasar Inpres,Daging Ayam Ras,1500,1360,kg
2024-07-22,Pasar Inpres,Telur Ayam Ras,5000,1230,kg
2024-07-22,Pasar Inpres,Cabe Merah Keriting,300,125,kg
2024-07-22,Pasar Inpres,Cabe Merah Biasa,300,95,kg
2024-07-22,Pasar Inpres,Cabe Rawit Merah Domba,300,120,kg
2024-07-22,Pasar Inpres,Cabe Rawit Hijau,300,210,kg
2024-07-22,Pasar Inpres,Bawang Merah,0,0,kg
2024-07-22,Pasar Inpres,Bawang Putih,0,0,kg
2024-07-22,Pasar Inpres,Garam Beryodium Halus Kemasan,0,0,kg
2024-07-22,Pasar Inpres,Kacang Kedelai Impor,0,0,kg
2024-07-22,Pasar Inpres,Kacang Tanah,0,0,kg
2024-07-22,Pasar Inpres,Kacang Hijau,0,0,kg
2024-07-22,Pasar Inpres,Ikan Asin Teri,0,0,kg
2024-07-22,Pasar Inpres,Ikan Kembung,0,0,kg
2024-07-22,Pasar Inpres,Ketela Pohon,0,0,kg
2024-07-22,Pasar Inpres,Ubi Jalar,0,0,kg
2024-07-22,Pasar Inpres,Jagung Pipilan Kering,0,0,kg
2024-07-22,Pasar Inpres,Kentang,0,0,kg
2024-07-22,Pasar Inpres,Ikan Bandeng Segar,0,0,kg
2024-07-22,Pasar Inpres,Ikan Tongkol Segar,0,0,kg
2024-07-22,Pasar Inpres,Terigu non Kemasan,5000,530,kg
2024-07-22,Pasar Inpres,Tempe,0,0,Kg
2024-07-22,Pasar Inpres,Tepung Terigu Kemasan,1000,104,Kg
2024-07-22,Pasar Inpres,tahu,0,0,Kg
2024-07-22,Pasar Inpres,pisang,0,0,Kg
2024-07-22,Pasar Inpres,jeruk,0,0,Kg
2024-07-22,Pasar Inpres,udang basah ukuran sedang,0,0,Kg
2024-07-22,Pasar Inpres,cabe hijau besar,0,0,kg
2024-07-22,Pasar Buahdua,Beras Premium,20,15,kg
2024-07-22,Pasar Buahdua,Gula Pasir,50,30,kg
2024-07-22,Pasar Buahdua,Telur Ayam Ras,40,30,kg
2024-07-22,Pasar Buahdua,Cabe Merah Keriting,10,5,kg
2024-07-22,Pasar Buahdua,Cabe Merah Biasa,5,2,kg
2024-07-22,Pasar Buahdua,Cabe Rawit Merah Domba,10,7,kg
2024-07-22,Pasar Buahdua,Cabe Rawit Hijau,10,5,kg
2024-07-22,Pasar Buahdua,Bawang Merah,10,5,kg
2024-07-22,Pasar Buahdua,Bawang Putih,10,5,kg
2024-07-22,Pasar Buahdua,Garam Beryodium Halus Kemasan,20,15,kg
2024-07-22,Pasar Tanjungsari,Beras Premium,15000,2000,kg
2024-07-22,Pasar Tanjungsari,Beras Medium,15000,3500,kg
2024-07-22,Pasar Buahdua,Kacang Kedelai Impor,5,2,kg
2024-07-22,Pasar Tanjungsari,Gula Pasir,8250,3300,kg
2024-07-22,Pasar Buahdua,Kacang Tanah,10,5,kg
2024-07-22,Pasar Buahdua,Kacang Hijau,10,6,kg
2024-07-22,Pasar Tanjungsari,Daging Sapi Murni,640,560,kg
2024-07-22,Pasar Tanjungsari,Daging Ayam Ras,800,640,kg
2024-07-22,Pasar Buahdua,Ubi Jalar,20,10,kg
2024-07-22,Pasar Tanjungsari,Telur Ayam Ras,1000,300,kg
2024-07-22,Pasar Buahdua,Kentang,50,35,kg
2024-07-22,Pasar Tanjungsari,Cabe Merah Keriting,360,108,kg
2024-07-22,Pasar Tanjungsari,Cabe Merah Biasa,360,108,kg
2024-07-22,Pasar Buahdua,Terigu non Kemasan,50,25,kg
2024-07-22,Pasar Tanjungsari,Cabe Rawit Hijau,360,108,kg
2024-07-22,Pasar Buahdua,Tempe,20,17,Kg
2024-07-22,Pasar Buahdua,Tepung Terigu Kemasan,20,15,Kg
2024-07-22,Pasar Buahdua,tahu,20,15,Kg
2024-07-22,Pasar Buahdua,jeruk,20,15,Kg
2024-07-22,Pasar Tanjungsari,Garam Beryodium Halus Kemasan,13200,6600,kg
2024-07-22,Pasar Tanjungsari,Kacang Kedelai Impor,2000,200,kg
2024-07-22,Pasar Buahdua,Daging Ayam Ras,100,80,kg
2024-07-22,Pasar Tanjungsari,Kacang Tanah,1650,825,kg
2024-07-22,Pasar Tanjungsari,Kacang Hijau,1650,825,kg
2024-07-22,Pasar Tanjungsari,Ikan Asin Teri,105,42,kg
2024-07-22,Pasar Tanjungsari,Ikan Kembung,70,63,kg
2024-07-22,Pasar Tanjungsari,Ketela Pohon,320,160,kg
2024-07-22,Pasar Tanjungsari,Ubi Jalar,320,160,kg
2024-07-22,Pasar Tanjungsari,Kentang,1440,720,kg
2024-07-22,Pasar Tanjungsari,Ikan Bandeng Segar,70,56,kg
2024-07-22,Pasar Tanjungsari,Ikan Tongkol Segar,70,63,kg
2024-07-22,Pasar Tanjungsari,Terigu non Kemasan,8250,5775,kg
2024-07-22,Pasar Tanjungsari,Tempe,330,264,Kg
2024-07-22,Pasar Tanjungsari,tahu,330,264,Kg
2024-07-22,Pasar Tanjungsari,pisang,140,70,Kg
2024-07-22,Pasar Tanjungsari,jeruk,175,105,Kg
2024-07-22,Pasar Tanjungsari,udang basah ukuran sedang,70,63,Kg
2024-07-22,Pasar Tanjungsari,cabe hijau besar,360,108,kg
2024-07-22,Pasar Darmaraja,Beras Premium,1500,500,kg
2024-07-22,Pasar Darmaraja,Beras Medium,900,450,kg
2024-07-22,Pasar Darmaraja,Gula Pasir,370,340,kg
2024-07-22,Pasar Darmaraja,Daging Sapi Murni,38,25,kg
2024-07-22,Pasar Darmaraja,Daging Ayam Ras,435,330,kg
2024-07-22,Pasar Darmaraja,Telur Ayam Ras,425,350,kg
2024-07-22,Pasar Darmaraja,Cabe Merah Keriting,195,80,kg
2024-07-22,Pasar Darmaraja,Cabe Merah Biasa,29,15,kg
2024-07-22,Pasar Darmaraja,Cabe Rawit Merah Domba,38,25,kg
2024-07-22,Pasar Darmaraja,Cabe Rawit Hijau,34,20,kg
2024-07-22,Pasar Darmaraja,Bawang Putih,200,110,kg
2024-07-22,Pasar Darmaraja,Garam Beryodium Halus Kemasan,32,17,kg
2024-07-22,Pasar Darmaraja,Kacang Kedelai Impor,480,370,kg
2024-07-22,Pasar Darmaraja,Kacang Tanah,40,9,kg
2024-07-22,Pasar Darmaraja,Kacang Hijau,9,3,kg
2024-07-22,Pasar Darmaraja,Ikan Asin Teri,55,25,kg
2024-07-22,Pasar Darmaraja,Ikan Kembung,55,25,kg
2024-07-22,Pasar Darmaraja,Ketela Pohon,15,10,kg
2024-07-22,Pasar Darmaraja,Ubi Jalar,60,20,kg
2024-07-22,Pasar Darmaraja,Kentang,940,380,kg
2024-07-22,Pasar Darmaraja,Terigu non Kemasan,900,525,kg
2024-07-22,Pasar Darmaraja,Bawang Merah,220,120,kg
2024-07-22,Pasar Wado,Daging Ayam Ras,300,255,kg
2024-07-22,Pasar Tanjungsari,Bawang Merah,720,360,kg
2024-07-22,Pasar Tanjungsari,Cabe Rawit Merah Domba,360,108,kg
2024-07-22,Pasar Tanjungsari,Bawang Putih,720,360,kg
2024-07-23,Pasar Wado,Beras Premium,2000,550,kg
2024-07-23,Pasar Wado,Beras Medium,1500,553,kg
2024-07-23,Pasar Wado,Gula Pasir,250,162,kg
2024-07-23,Pasar Wado,Daging Sapi Murni,250,163,kg
2024-07-23,Pasar Wado,Daging Ayam Ras,350,285,kg
2024-07-23,Pasar Wado,Telur Ayam Ras,350,263,kg
2024-07-23,Pasar Wado,Cabe Merah Keriting,150,116,kg
2024-07-23,Pasar Wado,Cabe Merah Biasa,20,16,kg
2024-07-23,Pasar Wado,Cabe Rawit Hijau,100,65,kg
2024-07-23,Pasar Wado,Bawang Merah,250,157,kg
2024-07-23,Pasar Wado,Bawang Putih,150,108,kg
2024-07-23,Pasar Wado,Garam Beryodium Halus Kemasan,80,45,kg
2024-07-23,Pasar Parakanmuncang,Beras Premium,2700,1650,kg
2024-07-23,Pasar Wado,Kacang Kedelai Impor,35,23,kg
2024-07-23,Pasar Wado,Kacang Tanah,65,30,kg
2024-07-23,Pasar Parakanmuncang,Beras Medium,2600,1500,kg
2024-07-23,Pasar Wado,Kacang Hijau,30,21,kg
2024-07-23,Pasar Parakanmuncang,Gula Pasir,1750,1400,kg
2024-07-23,Pasar Wado,Ikan Asin Teri,35,32,kg
2024-07-23,Pasar Wado,Ikan Kembung,5,4,kg
2024-07-23,Pasar Parakanmuncang,Daging Sapi Murni,650,540,kg
2024-07-23,Pasar Wado,Ketela Pohon,40,25,kg
2024-07-23,Pasar Parakanmuncang,Daging Ayam Ras,1950,1870,kg
2024-07-23,Pasar Wado,Ubi Jalar,150,97,kg
2024-07-23,Pasar Parakanmuncang,Telur Ayam Ras,1870,1680,kg
2024-07-23,Pasar Wado,Kentang,150,108,kg
2024-07-23,Pasar Parakanmuncang,Cabe Merah Keriting,300,210,kg
2024-07-23,Pasar Parakanmuncang,Cabe Merah Biasa,320,215,kg
2024-07-23,Pasar Wado,Terigu non Kemasan,300,254,kg
2024-07-23,Pasar Parakanmuncang,Cabe Rawit Merah Domba,350,265,kg
2024-07-23,Pasar Parakanmuncang,Cabe Rawit Hijau,320,245,kg
2024-07-23,Pasar Parakanmuncang,Bawang Merah,600,465,kg
2024-07-23,Pasar Parakanmuncang,Bawang Putih,530,370,kg
2024-07-23,Pasar Wado,Tepung Terigu Kemasan,250,165,Kg
2024-07-23,Pasar Wado,tahu,45,42,Kg
2024-07-23,Pasar Wado,pisang,20,15,Kg
2024-07-23,Pasar Wado,jeruk,150,116,Kg
2024-07-23,Pasar Wado,udang basah ukuran sedang,5,3,Kg
2024-07-23,Pasar Parakanmuncang,Garam Beryodium Halus Kemasan,410,290,kg
2024-07-23,Pasar Parakanmuncang,Kacang Kedelai Impor,165,70,kg
2024-07-23,Pasar Parakanmuncang,Kacang Tanah,265,205,kg
2024-07-23,Pasar Wado,cabe hijau besar,40,15,kg
2024-07-23,Pasar Parakanmuncang,Kacang Hijau,175,110,kg
2024-07-23,Pasar Parakanmuncang,Ikan Asin Teri,40,20,kg
2024-07-23,Pasar Parakanmuncang,Ikan Kembung,35,31,kg
2024-07-23,Pasar Wado,Cabe Rawit Merah Domba,100,60,kg
2024-07-23,Pasar Parakanmuncang,Ketela Pohon,150,75,kg
2024-07-23,Pasar Parakanmuncang,Ubi Jalar,130,65,kg
2024-07-23,Pasar Parakanmuncang,Kentang,750,580,kg
2024-07-23,Pasar Parakanmuncang,Ikan Bandeng Segar,32,29,kg
2024-07-23,Pasar Parakanmuncang,Ikan Tongkol Segar,32,28,kg
2024-07-23,Pasar Parakanmuncang,Terigu non Kemasan,2000,1550,kg
2024-07-23,Pasar Parakanmuncang,Tempe,270,260,Kg
2024-07-23,Pasar Parakanmuncang,tahu,275,265,Kg
2024-07-23,Pasar Tanjungsari,Beras Premium,15000,2000,kg
2024-07-23,Pasar Parakanmuncang,pisang,200,150,Kg
2024-07-23,Pasar Parakanmuncang,jeruk,150,85,Kg
2024-07-23,Pasar Parakanmuncang,udang basah ukuran sedang,35,32,Kg
2024-07-23,Pasar Tanjungsari,Beras Medium,15000,3500,kg
2024-07-23,Pasar Tanjungsari,Gula Pasir,8250,3300,kg
2024-07-23,Pasar Parakanmuncang,cabe hijau besar,265,185,kg
2024-07-23,Pasar Tanjungsari,Daging Sapi Murni,640,560,kg
2024-07-23,Pasar Inpres,Beras Premium,2000,530,kg
2024-07-23,Pasar Inpres,Beras Medium,2000,715,kg
2024-07-23,Pasar Tanjungsari,Daging Ayam Ras,800,640,kg
2024-07-23,Pasar Inpres,Gula Pasir,0,0,kg
2024-07-23,Pasar Tanjungsari,Telur Ayam Ras,1000,300,kg
2024-07-23,Pasar Inpres,Daging Sapi Murni,1000,890,kg
2024-07-23,Pasar Inpres,Daging Ayam Ras,1500,1290,kg
2024-07-23,Pasar Inpres,Telur Ayam Ras,5000,1260,kg
2024-07-23,Pasar Inpres,Cabe Merah Keriting,300,120,kg
2024-07-23,Pasar Inpres,Cabe Merah Biasa,300,98,kg
2024-07-23,Pasar Tanjungsari,Cabe Merah Keriting,360,108,kg
2024-07-23,Pasar Inpres,Cabe Rawit Merah Domba,300,115,kg
2024-07-23,Pasar Tanjungsari,Cabe Merah Biasa,360,108,kg
2024-07-23,Pasar Inpres,Cabe Rawit Hijau,300,210,kg
2024-07-23,Pasar Tanjungsari,Cabe Rawit Merah Domba,360,108,kg
2024-07-23,Pasar Inpres,Bawang Merah,0,0,kg
2024-07-23,Pasar Tanjungsari,Cabe Rawit Hijau,360,108,kg
2024-07-23,Pasar Inpres,Bawang Putih,0,0,kg
2024-07-23,Pasar Tanjungsari,Bawang Merah,720,360,kg
2024-07-23,Pasar Tanjungsari,Bawang Putih,720,360,kg
2024-07-23,Pasar Inpres,Garam Beryodium Halus Kemasan,0,0,kg
2024-07-23,Pasar Inpres,Kacang Kedelai Impor,0,0,kg
2024-07-23,Pasar Inpres,Kacang Tanah,0,0,kg
2024-07-23,Pasar Inpres,Kacang Hijau,0,0,kg
2024-07-23,Pasar Inpres,Ikan Asin Teri,0,0,kg
2024-07-23,Pasar Inpres,Ikan Kembung,0,0,kg
2024-07-23,Pasar Tanjungsari,Garam Beryodium Halus Kemasan,13200,6600,kg
2024-07-23,Pasar Inpres,Ketela Pohon,0,0,kg
2024-07-23,Pasar Tanjungsari,Kacang Kedelai Impor,1650,825,kg
2024-07-23,Pasar Inpres,Ubi Jalar,0,0,kg
2024-07-23,Pasar Inpres,Jagung Pipilan Kering,0,0,kg
2024-07-23,Pasar Inpres,Kentang,0,0,kg
2024-07-23,Pasar Tanjungsari,Kacang Tanah,1650,825,kg
2024-07-23,Pasar Tanjungsari,Kacang Hijau,1650,825,kg
2024-07-23,Pasar Inpres,Ikan Bandeng Segar,0,0,kg
2024-07-23,Pasar Inpres,Ikan Tongkol Segar,0,0,kg
2024-07-23,Pasar Inpres,Terigu non Kemasan,0,0,kg
2024-07-23,Pasar Tanjungsari,Ikan Asin Teri,105,42,kg
2024-07-23,Pasar Inpres,Tempe,0,0,Kg
2024-07-23,Pasar Tanjungsari,Ikan Kembung,70,63,kg
2024-07-23,Pasar Tanjungsari,Ketela Pohon,320,160,kg
2024-07-23,Pasar Inpres,Tepung Terigu Kemasan,1000,102,Kg
2024-07-23,Pasar Tanjungsari,Ubi Jalar,320,160,kg
2024-07-23,Pasar Inpres,tahu,0,0,Kg
2024-07-23,Pasar Tanjungsari,Kentang,1440,720,kg
2024-07-23,Pasar Inpres,pisang,0,0,Kg
2024-07-23,Pasar Inpres,jeruk,0,0,Kg
2024-07-23,Pasar Tanjungsari,Ikan Bandeng Segar,70,56,kg
2024-07-23,Pasar Inpres,udang basah ukuran sedang,0,0,Kg
2024-07-23,Pasar Tanjungsari,Ikan Tongkol Segar,70,63,kg
2024-07-23,Pasar Tanjungsari,Terigu non Kemasan,8250,5775,kg
2024-07-23,Pasar Inpres,cabe hijau besar,0,0,kg
2024-07-23,Pasar Tanjungsari,Tempe,330,264,Kg
2024-07-23,Pasar Tanjungsari,tahu,330,264,Kg
2024-07-23,Pasar Tanjungsari,pisang,140,70,Kg
2024-07-23,Pasar Tanjungsari,jeruk,175,105,Kg
2024-07-23,Pasar Tanjungsari,udang basah ukuran sedang,70,63,Kg
2024-07-23,Pasar Buahdua,Beras Premium,20,15,kg
2024-07-23,Pasar Tanjungsari,cabe hijau besar,360,108,kg
2024-07-23,Pasar Buahdua,Gula Pasir,50,30,kg
2024-07-23,Pasar Buahdua,Daging Ayam Ras,100,80,kg
2024-07-23,Pasar Buahdua,Telur Ayam Ras,40,30,kg
2024-07-23,Pasar Buahdua,Cabe Merah Keriting,10,5,kg
2024-07-23,Pasar Buahdua,Cabe Merah Biasa,5,2,kg
2024-07-23,Pasar Buahdua,Cabe Rawit Merah Domba,10,5,kg
2024-07-23,Pasar Buahdua,Cabe Rawit Hijau,10,5,kg
2024-07-23,Pasar Buahdua,Bawang Merah,10,5,kg
2024-07-23,Pasar Buahdua,Bawang Putih,10,6,kg
2024-07-23,Pasar Buahdua,Garam Beryodium Halus Kemasan,20,15,kg
